Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20659868,Aura Pizzas,Sector 4,Delhi NCR,6455771118,"08:07 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,259.0,8.45,90.0,0.0,0.0,0.0,177.45,,,,,,,0.2,Missed,,96ad65529f4e7abfe97367a29e70d8b2d4ebbd4b11d54ea956e4c4918b78e7bd
20659868,Aura Pizzas,Sector 4,Delhi NCR,6410247880,"08:07 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x All About Chicken Pizza,,Flat 15% off,859.0,33.5,115.97,0.0,0.0,73.02,703.51,5.0,,,,,12.83,1.1,Correctly,,702c76a254c3a7f7d4e8c9b332f2c51bbc952575038b06dca8899a37399326b9
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6495522797,"08:07 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,25.45,90.0,0.0,0.0,0.0,534.45,,,,,,12.77,0.7,Correctly,,5e7d0cd9651022bfa12a0fef472529ceb89ceaff4b50e2fe98a68c8b74c581db
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6304784089,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,40% off upto Rs.80,840.0,38.0,80.0,0.0,0.0,0.0,798.0,,,,,,28.87,9.4,Correctly,,89310375b73d367b4a652c57565263ee08681e2c593c56bac2c7c37f7251ee57
20659868,Aura Pizzas,Sector 4,Delhi NCR,6204876624,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Bageecha Pizza, 1 x Mushroom Mozzarella Melt",,Buy 1 Get 1 - ₹449.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,5.0,,,,,19.2,15.8,Correctly,,7a4e2bcb468a926148def3cff883aae91ad3a28770616937261245f150d75680
20659868,Aura Pizzas,Sector 4,Delhi NCR,6445182277,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Peri Peri Chicken Melt,,,548.0,13.7,0.0,274.0,0.0,0.0,287.7,,,,,,17.55,5.5,Correctly,,e86226ba93e0b1784f3b94849c2a6cdb3d2e10397d3b6c76cd68f9b7da6ae80a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6481911401,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x All About Chicken Pizza,,,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,21.78,12.9,Correctly,,f9e78f58fd60f31579e0e8bbc926f32d77913814fd20c15b52bbbd82e9739185
20882713,Swaad,DLF Phase 1,Delhi NCR,6554170118,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Fried Chicken Peri Peri Tender,,50% off upto Rs.100,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,10.3,1.9,Correctly,,6872f4c6053a431321fa89fdd08c2a3bdc28c162231a7495ba57bfbcb53254a4
20659868,Aura Pizzas,Sector 4,Delhi NCR,6283851225,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Masala Paneer Pide,,,379.0,18.95,0.0,0.0,0.0,0.0,397.95,,,,,,26.72,8.8,Correctly,,6ad51f196ef7ab2a5025ace70a906af1b581e08d12f0aa226880de4f0e04f7ca
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6383243830,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Desi Chicken Pepperoni Pizza,,,609.0,30.45,0.0,0.0,0.0,0.0,639.45,,,,,,16.25,9.1,Correctly,,4cac38ddd4b855a86e6e7fe154e6c3e93f774489bb6a2d571c0e6728d03a6174
20659868,Aura Pizzas,Sector 4,Delhi NCR,6444497772,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Chilli Cheese Garlic Bread,,50% off upto Rs.100,259.0,8.45,90.0,0.0,0.0,0.0,177.45,4.0,,,,,6.43,0.9,Correctly,,96ad65529f4e7abfe97367a29e70d8b2d4ebbd4b11d54ea956e4c4918b78e7bd
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6396580826,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,10km,1 x Bone in Kabuli Grilled Chicken,,,1045.0,26.13,0.0,522.5,0.0,0.0,548.63,,,,,,19.8,0.5,Correctly,,6279f5445fae3f01db7bb89f02e8e46fba0ec2d7d7c990b0163f4456302d6e76
20882713,Swaad,DLF Phase 1,Delhi NCR,6334363295,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Angara Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender .",,Flat Rs.175 off,1040.0,43.25,175.0,0.0,0.0,0.0,908.25,,,,,,24.57,1.8,Correctly,,5afb2832e16eb3bcc51beaf83307d414135de0d153e4987982c45c9a710e4f6b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6478650226,"08:08 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Bageecha Pizza,,50% off upto Rs.100,659.0,28.45,90.0,0.0,0.0,0.0,597.45,,,,,,12.87,7.7,Correctly,,00970ac576a61ad811766a1529fa6f3233450dd17d194f9a2b2d3739b7e2f239
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6462586522,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,25.45,90.0,0.0,0.0,0.0,534.45,,,,,,18.3,7.3,Correctly,,66e390a84474acc721c6fbaca79e8da0c2d23cf130479bced00f264fdf7efd09
21309083,Swaad,Sector 135,Delhi NCR,6522714614,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Fried Chicken Classic Tender,,,325.0,16.25,0.0,0.0,0.0,0.0,341.25,,,,,,11.37,0.7,Correctly,,771aebaef6f5bd59743e9087fdfc72af5c4b269d3e631bf7bd58ab9d735c4d6e
20659868,Aura Pizzas,Sector 4,Delhi NCR,6457082037,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Murgh Amritsari Seekh Melt, 1 x Chilli Cheese Garlic Bread",,50% off upto Rs.100,738.0,32.4,90.0,0.0,0.0,0.0,680.4,,,,,,18.63,9.0,Correctly,,e60d76cbd51f3f8557b250027a050b9ee284cbe97f1c89f5d847518aa5369633
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6513689031,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Grilled Chicken Smoky BBQ Tender,,,725.0,36.25,0.0,0.0,0.0,0.0,761.25,,,,,,13.3,2.2,Correctly,,5186c16a77d2c50d8f1d4ba05a1006b5a90f9186f21c775e6b771b704cb13228
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6567484580,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Just Pepperoni Pizza,,Flat Rs.150 off,679.0,27.95,120.0,0.0,0.0,0.0,586.95,,,,,,12.77,0.9,Correctly,,cd91df04ae175668ce8cef45eb61e4b3536c01a8d09b9b741c8c93f7c8e4c16a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6137335800,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",,Flat Rs.200 off,958.0,37.9,200.0,0.0,0.0,0.0,795.9,,,,,,19.22,4.6,Correctly,,502741fd5e3a13e9e931de83d3c56ae8d68a01655f04a32f594aef6a5160ce22
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6453316237,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,7km,"1 x Makhani Paneer Pizza, 1 x Cheesy Garlic Bread",Order: Make it less spicy,Flat 15% off,988.0,42.73,133.38,0.0,0.0,0.0,897.35,,,,,,16.13,1.1,Correctly,,135d566673e9ac21ce0522cc067a66a0685be8dfd2035e39fc209d803fa61699
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6139963784,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Harisa Mayo, 1 x Jamaican Chicken Melt",,Flat Rs.150 off,598.0,24.3,112.0,0.0,0.0,0.0,510.3,,,,,,12.02,0.7,Correctly,,e6558c4084255ba59f8530a5f6c9ec7bdb912ef2aed90401fca040f4f3c983e0
20659868,Aura Pizzas,Sector 4,Delhi NCR,6201976941,"08:09 AM, September 12 2024",Delivered,Zomato Delivery,14km,1 x Makhani Paneer Pizza,,Flat Rs.125 off,749.0,32.8,93.0,0.0,0.0,0.0,688.8,,,,,,25.58,12.1,Correctly,,552a11d120e61442c05c4091810436ef83c2d24c29b1824e30bbbf3ec0a1a37b
20320607,Swaad,Sector 4,Delhi NCR,6182705353,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Animal Fries,,50% off upto Rs.100,415.0,15.75,100.0,0.0,0.0,0.0,330.75,,,,,,2.25,8.0,Incorrectly,,19d63bd09638ed7e0f2c36fa0011136c80e91d06069a5adee1932cac5ca4dd1c
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6469458545,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,20.4,0.4,Correctly,,7c6530a6b992cd98f16dce26f90a59b138d970e32a1388c8fcbadcde4bdc4128
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6271469665,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,9km,"1 x Bageecha Pizza, 1 x Mushroom Pizza",,Buy 1 Get 1 - ₹599.00,609.0,30.45,0.0,0.0,0.0,0.0,639.45,,,,,,21.62,14.0,Correctly,Wrong item(s) delivered,e4685da7b88b19eba8224095bd61a433c56b6061a5fa0d9c3368d7f1d06310bc
21309083,Swaad,Shahdara,Delhi NCR,6345617671,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,2km,2 x Bone in Jamaican Grilled Chicken,,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,16.22,0.3,Correctly,,deee793e5078d5fa5e67a5f02a06e51e76af0bd51824b515729166230a9fede6
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6443688183,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,Flat 15% off,858.0,37.11,115.83,0.0,0.0,0.0,779.28,,,,,,14.6,0.6,Correctly,,4a43cb00d55de0173fd5ad762c0134d75aed5e846948a729ccc9d736ad5c6a31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6531022968,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,11km,1 x Makhani Paneer Pizza,,Flat Rs.150 off,799.0,33.95,120.0,0.0,0.0,0.0,712.95,,,,,,14.48,1.5,Correctly,,2b788b1672c72ac783c8cf180c188fdb1e5e08a0827c90193749f64733356d20
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6168451326,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,<1km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,,,21.96,4.3,Correctly,,80b7ef75f288063166f4301a68236fdaa3124a2578eb9f42bce88bf4eb8c4563
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6184212931,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,645.0,27.25,100.0,0.0,0.0,0.0,572.25,,,,,,19.28,2.9,Correctly,,cef5da630b9baac22e6fc140f31c08c8e72560986d6d0cdb61f8b15408cff86d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6181429043,"08:10 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Peri Peri Fries, 1 x Tripple Cheese Pizza",Order: Badiya baniyo brother please bohot bhukh hae,Flat Rs.150 off,738.0,31.3,112.0,0.0,0.0,0.0,657.3,,,,,,17.23,3.4,Correctly,,24a63f270070095e0af8eaf45d11f5c368048d7557bf19eadf6d89ae0ec8e289
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6236586006,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,,50% off upto Rs.100,415.0,15.75,100.0,0.0,0.0,0.0,330.75,,,,,,14.07,0.5,Correctly,,d1105e48671bca430f5b897ebd81b1066e6f1b808ae48534035f47c1a45d39de
21114574,Dilli Burger Adda,Shahdara,Delhi NCR,6495947042,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Peri Peri Crisper Fries, 1 x Classic Bacon Melt Tenderloin Burger",,,689.0,34.45,0.0,0.0,0.0,0.0,723.45,,,,,,27.37,16.5,Correctly,,d00e3bfb18406c2e55a1b883623fdfa68145d7828f0fae4107e17f9b334b9822
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6479535734,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x All About Chicken Pizza, 1 x Bageecha Pizza, 1 x Loaded Chicken Pepperoni Pizza",,,2407.0,120.35,0.0,0.0,0.0,0.0,2527.35,,,,,,19.5,0.5,Correctly,,356788cbfe5ead28b194aa895b788becb950c7ee5d7c80873d4daaec8edaa890
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6422832278,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Makhani Paneer Pizza,,,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,12.45,0.4,Correctly,,b151d8492857f299c4a3e22d2ac705295956e5d6354aebb143c94119461ccdaf
21077127,Aura Pizzas,Sector 135,Delhi NCR,6350892041,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Murgh Amritsari Seekh Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,8.98,0.8,Correctly,,bb47d447d20a93d0f8c3c1a02b99c5b38d6c4652a1a1613ac9cd4551e2b3ee8a
20320607,Swaad,Sector 4,Delhi NCR,6292144336,"08:11 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Smoky BBQ Tender,,60% off upto Rs.120,420.0,16.05,99.0,0.0,0.0,0.0,337.05,,,,,,14.52,1.8,Correctly,,31f87c461c17a12a8334ce8b3d4e43961346c2fed1f5218a7f08e255549a83a4
21077127,Aura Pizzas,Sector 135,Delhi NCR,6391798608,"08:12 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x All About Chicken Pizza, 1 x Just Pepperoni Pizza",,Buy 1 Get 1 - ₹649.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,20.23,0.2,Correctly,,35f416b6d9a31a63e76e25c9bd2753f07f62a2ffed654302cb3b60135416f8a4
21077127,Aura Pizzas,Sector 135,Delhi NCR,6240529029,"08:12 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza",,Buy 1 Get 1 - ₹549.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,23.95,13.2,Correctly,,06f2fa45802973eed1b3df405fe3bffa9752412b5eb903784d1b3f326658b69a
20882713,Swaad,DLF Phase 1,Delhi NCR,6179116865,"08:12 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Animal Fries, 1 x Fried Chicken Peri Peri Tender",,,680.0,34.0,0.0,0.0,0.0,0.0,714.0,,,,,,25.98,1.5,Correctly,,8d89ee1f7eb9b328512a96b07f151b49c7621343a60d632cfb5c1a570e520584
21077127,Aura Pizzas,Sector 135,Delhi NCR,6342952241,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,10km,1 x Margherita Pizza,,50% off upto Rs.100,747.0,32.35,100.0,0.0,0.0,0.0,679.35,,,,,,11.57,3.7,Correctly,,d01a985aee7dbf1990e84163f8457c16118e8c70c6fa393dc8e8baabcb710754
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6240307751,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,,,11.9,5.0,Correctly,,765a5b91a5963357a02965f1f1c1ae13c2810a766a26f9dce37a68aed336e006
20659868,Aura Pizzas,Sector 4,Delhi NCR,6130413070,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Chicken Pepperoni Pizza,,Flat Rs.125 off,599.0,25.3,93.0,0.0,0.0,0.0,531.3,,,,,,10.33,1.4,Correctly,,a8b4ec668574ee5e065cfd334a3537313ee87ea6aec4f356a56983225c2e1319
20320607,Swaad,Sector 4,Delhi NCR,6561718946,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x Bone in Kabuli Grilled Chicken",,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,16.58,1.1,Correctly,,4c5003dbac5f01e8ad4619f5ca85186ef1bd9deed15299d2de7f7ecbae759f83
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6212261352,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Grilled Chicken Smoky BBQ Tangdi,,40% off upto Rs.80,405.0,16.25,80.0,0.0,0.0,0.0,341.25,,,,,,11.4,8.3,Correctly,,286a846497cc0de69b6381827e0f695af1979ba06b53856ba912fc011674fb07
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6488847343,"08:13 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Cheesy Garlic Bread, 1 x Peri Peri Paneer Pizza",,Flat Rs.175 off,1008.0,42.55,157.0,0.0,0.0,0.0,893.55,,,,,,24.68,15.2,Correctly,,61a0444578b88a2ebe966a01706af6c0d354dae9d36ccdbde9568d772d39bf71
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6312262624,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Fried Chicken Strips, 1 x Desi Pepperoni Pizza",,50% off upto Rs.100,848.0,37.4,100.0,0.0,0.0,0.0,785.4,,,,,,20.38,12.8,Correctly,,e5999363822c91f21fc6b55097b376fd8a224b95e07b040f7b3709340973d0ec
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6521355487,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,<1km,1 x Animal Fries,,50% off upto Rs.100,355.0,13.25,90.0,0.0,0.0,0.0,278.25,,,,,,10.47,0.3,Correctly,,6f9fc3861665e773a88a1fdb187aa90a4097a8e223f977aa42923e6aae75df5f
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6239056261,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,239.0,7.0,99.0,0.0,0.0,0.0,147.0,,,,,,12.82,5.2,Correctly,,f0bf18a6e565b99cf5e0c0461a2ff27774a155ee1a5a9b88a95b3e09064b3a7b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6178620544,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x OG Cheese Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,23.57,0.4,Correctly,,c7fa1d5a8f6f63c3c7efc6a5d63920de34d1d757ab126f8e18419ecebc7ad59b
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6371010043,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Mushroom Mozzarella Melt, 1 x Peri Peri Crisper Fries",,50% off upto Rs.100,648.0,27.4,100.0,0.0,0.0,0.0,575.4,,,,,,15.53,2.1,Correctly,,d9de4eecedcfb596a9b76efe20466bbd31ac6dc1f7f7c8a5b5f8e8af312b3dc4
21077127,Aura Pizzas,Sector 135,Delhi NCR,6236719532,"08:14 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Peri Peri Crisper Fries, 1 x Bageecha Pizza",,60% off upto Rs.120,798.0,34.95,99.0,0.0,0.0,0.0,733.95,,,,,,10.55,1.6,Correctly,,edd23965de34e43f4184063bba29b67b3a2028c5d0d27a093f9481583abeabec
20659868,Aura Pizzas,Sector 4,Delhi NCR,6536983191,"08:15 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Peri Peri Fries, 1 x Peri Peri Grilled Chicken Pizza",,Flat 15% off,926.0,40.05,125.01,0.0,0.0,0.0,841.04,,,,,,17.03,17.2,Correctly,,1c9a74e4ae74108b0ea5858cb428d38262cc57f41d140c0c94e151b84e2d4a5f
20320607,Swaad,Sector 4,Delhi NCR,6215699177,"08:15 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Grilled Chicken Smoky BBQ Tender, 1 x AAC Saucy Fries",,Flat Rs.200 off,710.0,31.0,90.0,0.0,0.0,0.0,651.0,,,,,,23.9,15.4,Correctly,,c44d61ce8c3a5481c31ad94d3f366638cf80aee3298a30e85728a50857acaea1
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6254699335,"08:15 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Paneer Pizza,,,769.0,38.45,0.0,0.0,0.0,0.0,807.45,,,,,,18.95,0.4,Correctly,,4bbf4f25be3995f53e77729b25eb668aa1846a5eab162df7f2d9ff8f1ee4de09
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6343664234,"08:15 AM, September 12 2024",Delivered,Zomato Delivery,7km,1 x Makhani Paneer Pizza,,50% off upto Rs.100,579.0,23.95,100.0,0.0,0.0,0.0,502.95,,,,,,17.07,4.2,Correctly,,3d3a610888dbb3a2df606c8b114eb9df6df8d9ebda293a12faac4ebdce18cac5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6339237966,"08:15 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Chilli Cheese Garlic Bread, 2 x All About Chicken Pizza, 1 x Bageecha Pizza, 1 x Murgh Amritsari Garlic Bread, 1 x Jamaican Chicken Melt",,Buy 1 Get 1 - ₹1766.00,1836.0,91.8,0.0,0.0,0.0,0.0,1927.8,,,,,,64.12,31.7,Correctly,,c85a4bd0fa43d630e01e789035b886c5b791c58a1e6809793d243fc9d0f393f9
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6215035887,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Angara Paneer Melt, 1 x Onion Rings, 1 x Herbed Potato, 1 x Chilli Cheese Garlic Bread, 1 x Murgh Amritsari Seekh Pide",,,1494.0,74.7,0.0,0.0,0.0,0.0,1568.7,,,,,,25.42,9.4,Correctly,,b04e3d8dce6a8ebbe5bfce8915619916d5e41207c543c594e8d4235bf2a139b8
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6472392816,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Seekh Pizza, 1 x Tripple Cheese Pizza",,Buy 1 Get 1 - ₹549.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,,,,,36.5,13.9,Correctly,,159db288b7fbcd58a7aad7e0a670c2327b66577bcde383ee28099be62bb0ac66
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6419607073,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Jamaican Chicken Melt,,,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,10.15,0.3,Correctly,,b0181d7f2633d7276fbb6f7d788239745ce4a7c00ad915e6b2f9d0539bcc10ee
21077127,Aura Pizzas,Sector 135,Delhi NCR,6375290070,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,14km,"1 x Peri Peri Grilled Chicken Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹619.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,11.05,7.0,Correctly,,1ffb5fd37890b3b21ebd0d802b5df44d3950fd486c93192fd03c50ac6aa121b8
21077127,Aura Pizzas,Sector 135,Delhi NCR,6145150054,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Indian Masala Fries, 1 x Mushroom Pizza",,60% off upto Rs.120,798.0,34.95,99.0,0.0,0.0,0.0,733.95,,,,,,16.63,5.0,Correctly,,67acfd782e6fcb76e3a767f77d776672e9a6b229f5bc9892cd2f233c7398be35
20659868,Aura Pizzas,Sector 4,Delhi NCR,6434763458,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Tripple Cheese Pizza, 1 x Indian Masala Fries",,Flat 15% off,947.0,40.96,127.85,0.0,0.0,0.0,860.11,5.0,,,,,13.5,2.4,Correctly,,7406cba44f1dd0d6bf0c5187c8140d4f6d6ef26a6d02b789d2771d6a917765ca
21523055,Masala Junction,Sector 4,Delhi NCR,6528898186,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,8km,"1 x Salted Fries, 1 x Peri Peri Fries",,50% off upto Rs.100,436.0,17.3,90.0,0.0,0.0,0.0,363.3,5.0,"I tried the salty and saucy fries, and they were delicious! The salty fries had a nice crunch. The portions were generous, and each bite was satisfying.",,,,8.75,0.2,Correctly,,65d7e67c17fac18f10111ca410a91d5c75d0b603730be4803a9779fbd7e35014
20659868,Aura Pizzas,Sector 4,Delhi NCR,6221263331,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,6km,3 x Tipsy Tiger Fresh Lime Soda,,50% off upto Rs.100,357.15,12.86,100.0,0.0,0.0,0.0,270.01,,,,,,0.25,5.6,Incorrectly,,262e4863b543929998d14373f6986c1a660b341a626849c64c233b6ed5f6b3e0
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6483738635,"08:16 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Indian Masala Cripser Fries, 1 x Mushroom Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.300 off,1067.0,38.35,300.0,0.0,0.0,0.0,805.35,,,,,,16.53,2.2,Correctly,,60567b1630728fe72f0f4675075ddeb2fccac03d52ddb4e448db795dde5786a0
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6461977727,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Peri Peri Chicken Melt, 1 x Mutton Seekh Pide",,Buy 1 Get 1 - ₹399.00,489.0,24.45,0.0,0.0,0.0,0.0,513.45,,,,,,19.33,7.6,Correctly,,e653d9ccb27a354c22a6761a0553d16da7047bc7481897522092ce354bdf8eb9
21077127,Aura Pizzas,Sector 135,Delhi NCR,6189839711,"08:17 AM, September 12 2024",Delivered,Zomato Delivery,2km,2 x Bageecha Pizza,,Buy 1 Get 1 - ₹599.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,,,12.33,0.2,Correctly,,41c56227e2c24d8e29383b93a60348ee8d2f78692ab81e063fb8268a1dd83dee
