Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20320607,Swaad,Sector 4,Delhi NCR,6147352865,"09:13 PM, September 04 2024",Delivered,Zomato Delivery,4km,"2 x Grilled Chicken Smoky BBQ Tangdi, 1 x Fried Chicken Classic Tender, 1 x Grilled Chicken Jamaican Tender",,,1445.0,36.5,0.0,715.0,0.0,0.0,766.5,,,,,,22.9,1.5,Correctly,,7babac4e1c879400e88c6246478861778312573e3b831070ce9dce1542091e05
20320607,Swaad,Sector 4,Delhi NCR,6152604746,"08:59 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,730.0,21.0,0.0,310.0,0.0,0.0,441.0,,,,,,15.77,2.0,Correctly,,645ceb83ae6e9f8ebe14a657c086090aab3ec9ec1ab3b627e7138daebe3b0ef0
20320607,Swaad,Sector 4,Delhi NCR,6125480550,"08:52 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,12.02,1.1,Correctly,,25ac12ce2f426c43ddde044e3fba270bc4854fa2ecdc36c8526d18085af29511
20320607,Swaad,Sector 4,Delhi NCR,6147529218,"08:48 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,1170.0,29.25,0.0,585.0,0.0,0.0,614.25,,,,,,13.22,0.9,Correctly,,9898e405eb3e4729af2131be8ec1b2bba0f861a9f1c6e179fb7f54023addadc8
20320607,Swaad,Sector 4,Delhi NCR,6151551465,"08:17 PM, September 04 2024",Returned,Zomato Delivery,7km,"1 x Grilled Chicken Angara Tender, 1 x Grilled Chicken Peri Peri Tender",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,Cancelled by Zomato,233.58,,11.07,3.1,Incorrectly,,3a6f85e21f147c838f0143b942ba0c0e42178fc8aa27c7cca83398ce45e8b80d
20320607,Swaad,Sector 4,Delhi NCR,6145952899,"08:15 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Peri Peri Tangdi, 1 x Grilled Chicken Ghostbuster Tangdi",,,810.0,20.25,0.0,405.0,0.0,0.0,425.25,4.0,,,,,13.9,0.3,Correctly,,6c7f524181b7529ad6138cb29e52a10b14fc7c3bd077d0a3e09068c9cdbfaf51
20320607,Swaad,Sector 4,Delhi NCR,6152451484,"07:49 PM, September 04 2024",Delivered,Zomato Delivery,3km,"2 x Bone in Peri Peri Grilled Chicken, 2 x Garlic Aioli",Order: less spicy please.,,960.0,24.0,0.0,480.0,0.0,0.0,504.0,,,,,,19.27,0.1,Correctly,,3a2f94ba1632c59e184821af36cf18763ebacbd2119bfe63d729077d3c4fe499
20320607,Swaad,Sector 4,Delhi NCR,6145028896,"07:40 PM, September 04 2024",Delivered,Zomato Delivery,7km,2 x Bone in Jamaican Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,11.48,0.6,Correctly,,50e4a3c3e292b0826f0225967b64baeb7c0b2d19f48271092bfa727b6612b492
20320607,Swaad,Sector 4,Delhi NCR,6143017232,"07:12 PM, September 04 2024",Delivered,Zomato Delivery,2km,"2 x India Dynamite sauce, 2 x Bone in Angara Grilled Chicken, 1 x AAC Special Slaw",,,1498.0,42.65,0.0,645.0,0.0,0.0,895.65,,,,,,10.1,1.2,Correctly,,8a766ef646ef1de0bbbde631f5117d0bee4dceb361852fb00024f75b1e51011b
20320607,Swaad,Sector 4,Delhi NCR,6146212039,"06:36 PM, September 04 2024",Delivered,Zomato Delivery,7km,2 x Bone in Jamaican Grilled Chicken,,,2310.0,57.75,0.0,1155.0,0.0,0.0,1212.75,,,,,,18.8,5.4,Correctly,,86e308b8028b462169dd40781a734737233dce0204ab2f13d97b9f40e955f88c
20320607,Swaad,Sector 4,Delhi NCR,6146853616,"06:28 PM, September 04 2024",Delivered,Zomato Delivery,8km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries",,,665.0,17.75,0.0,310.0,0.0,0.0,372.75,,,,,,14.15,5.7,Correctly,,072368d2f5e6867fcc4627b23bed6082e37f640c05bdf037d73a17afd63d8c60
20320607,Swaad,Sector 4,Delhi NCR,6130555847,"06:13 PM, September 04 2024",Delivered,Zomato Delivery,1km,"2 x Grilled Chicken Peri Peri Tender, 2 x Salted Krispers",,,978.0,24.45,0.0,489.0,0.0,0.0,513.45,1.0,not picking calls and not responding and now arguments that I cannot pick calls ..if you want to cancel the order pls go ahead ,,,,14.28,5.9,Correctly,,f6964b4dbe5c91e63c19798e3aeaeae5bd1b4661f6531954931b2caec13b5adf
20320607,Swaad,Sector 4,Delhi NCR,6151773822,"04:42 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Cafreal dip, 1 x Indian Pico De-Gallo, 1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,740.0,18.5,0.0,370.0,0.0,0.0,388.5,5.0,,,,,19.73,9.9,Correctly,,8a766ef646ef1de0bbbde631f5117d0bee4dceb361852fb00024f75b1e51011b
20320607,Swaad,Sector 4,Delhi NCR,6143779367,"03:52 PM, September 04 2024",Delivered,Zomato Delivery,2km,2 x Bone in Jamaican Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,14.3,3.4,Correctly,,338de5c25cf918a023998c410b84ad8d891ff2ee8dff49541ce3b141d02ea2dc
20320607,Swaad,Sector 4,Delhi NCR,6146106285,"03:26 PM, September 04 2024",Delivered,Zomato Delivery,4km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,5.0,,,,,18.32,5.4,Correctly,,1383b3f90bf1fd9be331f38e7727dd54f588ec667bf2efdd9c36a7c0e7a526a3
20320607,Swaad,Sector 4,Delhi NCR,6146094951,"03:21 PM, September 04 2024",Delivered,Zomato Delivery,7km,"1 x Animal Fries, 1 x Bone in Smoky Bbq Grilled Chicken",,,665.0,17.75,0.0,310.0,0.0,0.0,372.75,,,,,,19.65,6.2,Correctly,,10f3615f9751e530b4702559f84c8cbf289de17968c8ef594c5b92fe633454c8
20320607,Swaad,Sector 4,Delhi NCR,6148163639,"02:56 PM, September 04 2024",Delivered,Zomato Delivery,7km,"1 x Animal Fries, 1 x Grilled Chicken Jamaican Tender",,,790.0,21.75,0.0,355.0,0.0,0.0,456.75,,,,,,21.37,0.6,Correctly,,ede1896d41535f1d4dfce1408dabb92aa7dac54818639dd952fce03ad9d19651
20320607,Swaad,Sector 4,Delhi NCR,6147899210,"01:56 PM, September 04 2024",Delivered,Zomato Delivery,<1km,"1 x Fried Chicken Angara Tender, 1 x Fried Chicken Ghostbuster Tender",Order: can you send harissa mayo instead of angara sauce with chicken angara tenders?,,650.0,16.25,0.0,325.0,0.0,0.0,341.25,,,,,,16.25,0.5,Correctly,,716e95ba787f96ea9442baaa38713a890563f9efe1c863c6aa531d3ec57a849d
20320607,Swaad,Sector 4,Delhi NCR,6150311284,"12:40 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,16.03,10.1,Incorrectly,,ac2faca5090b2834e20b58c616d0815bc82dfca0bb1d71e9457472d0af29e490
20320607,Swaad,Sector 4,Delhi NCR,6149415596,"12:35 PM, September 04 2024",Delivered,Zomato Delivery,4km,2 x Bone in Smoky Bbq Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,20.53,5.7,Incorrectly,,529281c0ce40540fe562c31ee840d3bdea272ffd09c8d92965b73c7d69246921
20320607,Swaad,Sector 4,Delhi NCR,6150898091,"12:23 PM, September 04 2024",Delivered,Zomato Delivery,1km,1 x Fried Chicken Angara Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,5.0,,,,,25.85,12.1,Correctly,,d4391d772e0ba1a9ba6f010955a0db8efc05ea75d9f22046f05f11f8390c203b
20320607,Swaad,Sector 4,Delhi NCR,6143948696,"12:17 PM, September 04 2024",Delivered,Zomato Delivery,1km,"2 x Bone in Jamaican Grilled Chicken, 2 x Grilled Chicken Angara Tender, 2 x Grilled Chicken Jamaican Tender",,,3020.0,75.5,0.0,1510.0,0.0,0.0,1585.5,,,,,,37.23,15.7,Correctly,,39b23bc8a3f90fe38c859eb3d82f6ae8a5f03f081ca65facfaf192d4c3f8a564
20320607,Swaad,Sector 4,Delhi NCR,6147557942,"12:16 PM, September 04 2024",Delivered,Zomato Delivery,7km,"1 x Fried Chicken Peri Peri Tender, 1 x Fried Chicken Classic Tender",,,650.0,16.25,0.0,325.0,0.0,0.0,341.25,,,,,,16.35,0.1,Correctly,,8bc4cd31d40295540bbbfb4e4f75a9eb82ffe993a030a6b9cf25d33abe7fbd6f
20320607,Swaad,Sector 4,Delhi NCR,6148529759,"11:59 AM, September 04 2024",Delivered,Zomato Delivery,6km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,,1170.0,29.25,0.0,585.0,0.0,0.0,614.25,,,,,,23.7,2.2,Correctly,,f08c291479937827f8180776208e9dd231aa0cf5b4b8a0ee6a7dbf5328538d09
20320607,Swaad,Sector 4,Delhi NCR,6150238934,"11:57 AM, September 04 2024",Delivered,Zomato Delivery,9km,"1 x Bone in Angara Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,,,22.12,9.5,Correctly,,1bfd48131ad71e3519ea301f2174c536d131a89c984293dd62059f2345363eea
20320607,Swaad,Sector 4,Delhi NCR,6146697877,"03:17 AM, September 04 2024",Delivered,Zomato Delivery,8km,1 x Bone in Smoky Bbq Grilled Chicken,,,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,10.87,13.0,Incorrectly,,9c939891b70a31435e32b9a20bad40b4d51b02c9d6dd11459c5c5ae358afef03
20320607,Swaad,Sector 4,Delhi NCR,6145306142,"01:15 AM, September 04 2024",Delivered,Zomato Delivery,7km,"1 x Fried Chicken Angara Tender, 1 x Bone in Smoky Bbq Grilled Chicken",,Flat Rs.175 off,970.0,39.75,175.0,0.0,0.0,0.0,834.75,,,,,,17.05,7.6,Correctly,,55b5844a4e40c54ee43c562b4f28668be7f0005e324859a46d7da5fb72e25e09
20320607,Swaad,Sector 4,Delhi NCR,6149979442,"01:04 AM, September 04 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Jamaican Tender,,40% off upto Rs.80,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,15.0,8.9,Correctly,,a84ab19e1691226e429b3f4495db99b2937f431d216e1899dcde06722eb4daee
20320607,Swaad,Sector 4,Delhi NCR,6145994013,"01:04 AM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Angara Tender",,50% off upto Rs.100,620.0,26.0,100.0,0.0,0.0,0.0,546.0,,,,,,14.15,1.7,Correctly,,5be917b0cca2165580288ef114a2337abe550768f99d824f4a773e31943bda89
20320607,Swaad,Sector 4,Delhi NCR,6150183759,"09:50 PM, September 03 2024",Delivered,Zomato Delivery,4km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,13.72,8.8,Correctly,,a45725de9df9f5dd37d005b420a4593826b5355666fac9191ca14a60ca009f3c
20320607,Swaad,Sector 4,Delhi NCR,6144643572,"09:10 PM, September 03 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Angara Tangdi,,50% off upto Rs.100,405.0,15.25,100.0,0.0,0.0,0.0,320.25,,,,,,10.27,0.3,Correctly,,24003da97a124fe1e78799e64438afb4afd0b8d18937939d09a51245477e80d6
20320607,Swaad,Sector 4,Delhi NCR,6137428219,"09:09 PM, September 03 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,10.65,1.4,Correctly,,93b3ae84a3f4930f6119202fecc289a3b80d00f45b91bde7436bd36042137a48
20320607,Swaad,Sector 4,Delhi NCR,6141943607,"08:45 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Peri Peri Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,14.7,6.2,Correctly,,fa1710c1c41dd4f29b810b78f8e7c08a356ca0fdc3930713e020e1ed258ceb4e
20320607,Swaad,Sector 4,Delhi NCR,6145238773,"07:12 PM, September 03 2024",Delivered,Zomato Delivery,8km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken, 1 x Salted Fries",,Flat Rs.175 off,1009.0,41.7,175.0,0.0,0.0,0.0,875.7,,,,,,20.88,11.7,Correctly,,4f65f2ff76e0e677db2bf06c27e6fdfdd119decb0e1da47de7a8761e56a60405
20320607,Swaad,Sector 4,Delhi NCR,6142278831,"04:14 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,11.97,8.2,Incorrectly,,df8aa80893427149dcfac7e8a8173e337488e36cf0aba07b0d39e5e0611678f0
20320607,Swaad,Sector 4,Delhi NCR,6146100417,"04:04 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Peri Peri Grilled Chicken,,,420.0,21.0,0.0,0.0,0.0,0.0,441.0,,,,,,21.72,15.6,Correctly,,2372b0178c3722bf589e08c4a9fbc4bce4cc12bcee433debc3846380f62595db
